Object_ID,Class,Timestamp
1,person,2026-03-20 21:39:26
2,car,2026-03-20 21:39:26
3,car,2026-03-20 21:39:26
4,car,2026-03-20 21:39:26
5,bus,2026-03-20 21:39:26
6,car,2026-03-20 21:39:26
7,person,2026-03-20 21:39:26
8,motorcycle,2026-03-20 21:39:26
9,car,2026-03-20 21:39:26
10,truck,2026-03-20 21:39:26
11,motorcycle,2026-03-20 21:39:26
12,person,2026-03-20 21:39:26
13,truck,2026-03-20 21:39:26
14,person,2026-03-20 21:39:26
15,truck,2026-03-20 21:39:26
16,person,2026-03-20 21:39:26
17,person,2026-03-20 21:39:26
18,motorcycle,2026-03-20 21:39:26
19,motorcycle,2026-03-20 21:39:26
20,person,2026-03-20 21:39:26
21,person,2026-03-20 21:39:26
22,person,2026-03-20 21:39:26
23,traffic light,2026-03-20 21:39:26
24,person,2026-03-20 21:39:26
25,person,2026-03-20 21:39:26
26,motorcycle,2026-03-20 21:39:26
27,bicycle,2026-03-20 21:39:26
28,person,2026-03-20 21:39:26
29,motorcycle,2026-03-20 21:39:26
30,motorcycle,2026-03-20 21:39:26
1,person,2026-03-20 21:39:26
3,car,2026-03-20 21:39:26
4,car,2026-03-20 21:39:26
5,bus,2026-03-20 21:39:26
6,car,2026-03-20 21:39:26
9,car,2026-03-20 21:39:26
13,truck,2026-03-20 21:39:26
17,person,2026-03-20 21:39:26
25,person,2026-03-20 21:39:26
3,car,2026-03-20 21:39:26
4,car,2026-03-20 21:39:26
5,bus,2026-03-20 21:39:26
6,car,2026-03-20 21:39:26
23,traffic light,2026-03-20 21:39:26
24,motorcycle,2026-03-20 21:39:26
29,person,2026-03-20 21:39:26
4,car,2026-03-20 21:39:26
5,bus,2026-03-20 21:39:26
6,car,2026-03-20 21:39:26
49,car,2026-03-20 21:39:26
52,person,2026-03-20 21:39:26
62,car,2026-03-20 21:39:26
15,car,2026-03-20 21:39:26
4,car,2026-03-20 21:39:27
5,truck,2026-03-20 21:39:27
6,car,2026-03-20 21:39:27
49,car,2026-03-20 21:39:27
52,person,2026-03-20 21:39:27
62,car,2026-03-20 21:39:27
15,car,2026-03-20 21:39:27
12,person,2026-03-20 21:39:27
4,car,2026-03-20 21:39:27
5,bus,2026-03-20 21:39:27
6,car,2026-03-20 21:39:27
49,car,2026-03-20 21:39:27
62,car,2026-03-20 21:39:27
10,car,2026-03-20 21:39:27
3,car,2026-03-20 21:39:27
23,traffic light,2026-03-20 21:39:27
4,car,2026-03-20 21:39:27
5,bus,2026-03-20 21:39:27
6,car,2026-03-20 21:39:27
49,car,2026-03-20 21:39:27
62,car,2026-03-20 21:39:27
106,person,2026-03-20 21:39:27
122,car,2026-03-20 21:39:27
124,car,2026-03-20 21:39:27
10,car,2026-03-20 21:39:27
3,car,2026-03-20 21:39:27
23,traffic light,2026-03-20 21:39:27
11,bicycle,2026-03-20 21:39:27
4,car,2026-03-20 21:39:27
6,car,2026-03-20 21:39:27
49,car,2026-03-20 21:39:27
62,car,2026-03-20 21:39:27
124,car,2026-03-20 21:39:27
137,bus,2026-03-20 21:39:27
11,motorcycle,2026-03-20 21:39:27
4,car,2026-03-20 21:39:27
6,car,2026-03-20 21:39:27
49,car,2026-03-20 21:39:27
62,car,2026-03-20 21:39:27
124,car,2026-03-20 21:39:27
137,bus,2026-03-20 21:39:27
144,truck,2026-03-20 21:39:27
147,person,2026-03-20 21:39:27
155,person,2026-03-20 21:39:27
19,person,2026-03-20 21:39:27
13,motorcycle,2026-03-20 21:39:27
25,person,2026-03-20 21:39:27
4,car,2026-03-20 21:39:27
6,car,2026-03-20 21:39:27
62,car,2026-03-20 21:39:27
124,car,2026-03-20 21:39:27
137,bus,2026-03-20 21:39:27
144,truck,2026-03-20 21:39:27
147,person,2026-03-20 21:39:27
18,person,2026-03-20 21:39:27
10,car,2026-03-20 21:39:27
4,car,2026-03-20 21:39:27
6,car,2026-03-20 21:39:27
62,car,2026-03-20 21:39:27
124,car,2026-03-20 21:39:27
137,bus,2026-03-20 21:39:27
144,car,2026-03-20 21:39:27
147,person,2026-03-20 21:39:27
182,person,2026-03-20 21:39:27
8,person,2026-03-20 21:39:27
11,motorcycle,2026-03-20 21:39:27
4,car,2026-03-20 21:39:27
6,car,2026-03-20 21:39:27
62,car,2026-03-20 21:39:27
124,car,2026-03-20 21:39:27
137,bus,2026-03-20 21:39:27
144,car,2026-03-20 21:39:27
147,person,2026-03-20 21:39:27
194,person,2026-03-20 21:39:27
25,person,2026-03-20 21:39:27
4,car,2026-03-20 21:39:28
6,car,2026-03-20 21:39:28
62,car,2026-03-20 21:39:28
124,car,2026-03-20 21:39:28
147,person,2026-03-20 21:39:28
209,traffic light,2026-03-20 21:39:28
25,person,2026-03-20 21:39:28
16,person,2026-03-20 21:39:28
21,truck,2026-03-20 21:39:28
27,bicycle,2026-03-20 21:39:28
182,person,2026-03-20 21:39:28
4,truck,2026-03-20 21:39:28
6,car,2026-03-20 21:39:28
62,car,2026-03-20 21:39:28
124,car,2026-03-20 21:39:28
147,person,2026-03-20 21:39:28
16,person,2026-03-20 21:39:28
27,bicycle,2026-03-20 21:39:28
182,person,2026-03-20 21:39:28
12,motorcycle,2026-03-20 21:39:28
6,car,2026-03-20 21:39:28
62,car,2026-03-20 21:39:28
124,car,2026-03-20 21:39:28
16,person,2026-03-20 21:39:28
232,car,2026-03-20 21:39:28
18,person,2026-03-20 21:39:28
10,truck,2026-03-20 21:39:28
144,motorcycle,2026-03-20 21:39:28
209,traffic light,2026-03-20 21:39:28
6,car,2026-03-20 21:39:28
62,car,2026-03-20 21:39:28
124,car,2026-03-20 21:39:28
232,car,2026-03-20 21:39:28
18,person,2026-03-20 21:39:28
10,truck,2026-03-20 21:39:28
194,person,2026-03-20 21:39:28
6,car,2026-03-20 21:39:28
62,car,2026-03-20 21:39:28
124,car,2026-03-20 21:39:28
232,car,2026-03-20 21:39:28
18,person,2026-03-20 21:39:28
49,truck,2026-03-20 21:39:28
137,bus,2026-03-20 21:39:28
209,traffic light,2026-03-20 21:39:28
62,car,2026-03-20 21:39:28
124,car,2026-03-20 21:39:28
232,car,2026-03-20 21:39:28
18,person,2026-03-20 21:39:28
49,truck,2026-03-20 21:39:28
137,bus,2026-03-20 21:39:28
4,car,2026-03-20 21:39:28
62,car,2026-03-20 21:39:28
124,car,2026-03-20 21:39:28
232,car,2026-03-20 21:39:28
18,person,2026-03-20 21:39:28
137,bus,2026-03-20 21:39:28
1,person,2026-03-20 21:39:28
10,car,2026-03-20 21:39:28
194,person,2026-03-20 21:39:28
62,car,2026-03-20 21:39:28
124,car,2026-03-20 21:39:28
18,person,2026-03-20 21:39:28
137,bus,2026-03-20 21:39:28
1,person,2026-03-20 21:39:28
10,car,2026-03-20 21:39:28
194,person,2026-03-20 21:39:28
106,person,2026-03-20 21:39:28
6,truck,2026-03-20 21:39:28
62,car,2026-03-20 21:39:29
124,car,2026-03-20 21:39:29
18,person,2026-03-20 21:39:29
137,truck,2026-03-20 21:39:29
106,person,2026-03-20 21:39:29
6,truck,2026-03-20 21:39:29
122,car,2026-03-20 21:39:29
62,car,2026-03-20 21:39:29
124,car,2026-03-20 21:39:29
137,truck,2026-03-20 21:39:29
106,person,2026-03-20 21:39:29
122,car,2026-03-20 21:39:29
4,truck,2026-03-20 21:39:29
1,person,2026-03-20 21:39:29
62,car,2026-03-20 21:39:29
124,car,2026-03-20 21:39:29
137,truck,2026-03-20 21:39:29
106,person,2026-03-20 21:39:29
122,car,2026-03-20 21:39:29
324,person,2026-03-20 21:39:29
328,car,2026-03-20 21:39:29
1,person,2026-03-20 21:39:29
155,person,2026-03-20 21:39:29
10,truck,2026-03-20 21:39:29
194,person,2026-03-20 21:39:29
62,car,2026-03-20 21:39:29
137,truck,2026-03-20 21:39:29
122,car,2026-03-20 21:39:29
324,person,2026-03-20 21:39:29
194,person,2026-03-20 21:39:29
20,motorcycle,2026-03-20 21:39:29
52,person,2026-03-20 21:39:29
21,car,2026-03-20 21:39:29
27,bicycle,2026-03-20 21:39:29
16,person,2026-03-20 21:39:29
137,truck,2026-03-20 21:39:29
122,car,2026-03-20 21:39:29
194,person,2026-03-20 21:39:29
52,person,2026-03-20 21:39:29
21,car,2026-03-20 21:39:29
16,person,2026-03-20 21:39:29
106,person,2026-03-20 21:39:29
155,person,2026-03-20 21:39:29
122,car,2026-03-20 21:39:29
21,car,2026-03-20 21:39:29
16,person,2026-03-20 21:39:29
155,person,2026-03-20 21:39:29
62,car,2026-03-20 21:39:29
324,person,2026-03-20 21:39:29
122,car,2026-03-20 21:39:29
16,person,2026-03-20 21:39:29
369,car,2026-03-20 21:39:29
62,car,2026-03-20 21:39:29
2,car,2026-03-20 21:39:29
137,bus,2026-03-20 21:39:29
122,car,2026-03-20 21:39:29
16,person,2026-03-20 21:39:29
369,car,2026-03-20 21:39:29
62,car,2026-03-20 21:39:29
380,car,2026-03-20 21:39:29
2,car,2026-03-20 21:39:29
52,person,2026-03-20 21:39:29
122,car,2026-03-20 21:39:29
16,person,2026-03-20 21:39:29
369,car,2026-03-20 21:39:29
62,car,2026-03-20 21:39:29
194,person,2026-03-20 21:39:29
122,car,2026-03-20 21:39:30
16,person,2026-03-20 21:39:30
369,car,2026-03-20 21:39:30
62,car,2026-03-20 21:39:30
402,person,2026-03-20 21:39:30
410,car,2026-03-20 21:39:30
122,car,2026-03-20 21:39:30
369,car,2026-03-20 21:39:30
62,car,2026-03-20 21:39:30
410,car,2026-03-20 21:39:30
10,car,2026-03-20 21:39:30
122,car,2026-03-20 21:39:30
369,car,2026-03-20 21:39:30
62,car,2026-03-20 21:39:30
410,car,2026-03-20 21:39:30
6,car,2026-03-20 21:39:30
194,person,2026-03-20 21:39:30
122,car,2026-03-20 21:39:30
369,car,2026-03-20 21:39:30
62,car,2026-03-20 21:39:30
410,car,2026-03-20 21:39:30
458,bus,2026-03-20 21:39:30
11,motorcycle,2026-03-20 21:39:30
16,person,2026-03-20 21:39:30
122,car,2026-03-20 21:39:30
369,car,2026-03-20 21:39:30
62,car,2026-03-20 21:39:30
458,bus,2026-03-20 21:39:30
16,person,2026-03-20 21:39:30
122,car,2026-03-20 21:39:30
369,car,2026-03-20 21:39:30
62,car,2026-03-20 21:39:30
458,bus,2026-03-20 21:39:30
16,person,2026-03-20 21:39:30
122,car,2026-03-20 21:39:30
62,car,2026-03-20 21:39:30
458,bus,2026-03-20 21:39:30
16,person,2026-03-20 21:39:30
380,car,2026-03-20 21:39:30
122,car,2026-03-20 21:39:30
62,car,2026-03-20 21:39:30
458,bus,2026-03-20 21:39:30
16,person,2026-03-20 21:39:30
504,car,2026-03-20 21:39:30
380,car,2026-03-20 21:39:30
122,car,2026-03-20 21:39:31
62,car,2026-03-20 21:39:31
458,bus,2026-03-20 21:39:31
16,person,2026-03-20 21:39:31
504,car,2026-03-20 21:39:31
380,car,2026-03-20 21:39:31
122,car,2026-03-20 21:39:31
62,car,2026-03-20 21:39:31
458,bus,2026-03-20 21:39:31
16,person,2026-03-20 21:39:31
380,car,2026-03-20 21:39:31
549,car,2026-03-20 21:39:31
550,car,2026-03-20 21:39:31
410,car,2026-03-20 21:39:31
62,car,2026-03-20 21:39:31
458,bus,2026-03-20 21:39:31
16,person,2026-03-20 21:39:31
380,car,2026-03-20 21:39:31
550,car,2026-03-20 21:39:31
369,car,2026-03-20 21:39:31
62,car,2026-03-20 21:39:31
458,bus,2026-03-20 21:39:31
16,person,2026-03-20 21:39:31
380,car,2026-03-20 21:39:31
573,car,2026-03-20 21:39:31
578,person,2026-03-20 21:39:31
585,truck,2026-03-20 21:39:31
588,car,2026-03-20 21:39:31
590,car,2026-03-20 21:39:31
369,car,2026-03-20 21:39:31
122,car,2026-03-20 21:39:31
549,car,2026-03-20 21:39:31
410,car,2026-03-20 21:39:31
62,car,2026-03-20 21:39:31
458,truck,2026-03-20 21:39:31
16,person,2026-03-20 21:39:31
380,car,2026-03-20 21:39:31
369,car,2026-03-20 21:39:31
122,car,2026-03-20 21:39:31
62,car,2026-03-20 21:39:31
458,bus,2026-03-20 21:39:31
380,car,2026-03-20 21:39:31
369,car,2026-03-20 21:39:31
122,car,2026-03-20 21:39:31
606,car,2026-03-20 21:39:31
21,car,2026-03-20 21:39:31
573,car,2026-03-20 21:39:31
590,car,2026-03-20 21:39:31
410,car,2026-03-20 21:39:31
62,car,2026-03-20 21:39:31
458,truck,2026-03-20 21:39:31
380,car,2026-03-20 21:39:31
369,car,2026-03-20 21:39:31
122,car,2026-03-20 21:39:31
618,car,2026-03-20 21:39:31
573,bus,2026-03-20 21:39:31
2,car,2026-03-20 21:39:31
16,person,2026-03-20 21:39:31
369,car,2026-03-20 21:39:31
573,bus,2026-03-20 21:39:31
2,car,2026-03-20 21:39:31
16,person,2026-03-20 21:39:31
573,bus,2026-03-20 21:39:32
16,person,2026-03-20 21:39:32
651,car,2026-03-20 21:39:32
124,car,2026-03-20 21:39:32
588,truck,2026-03-20 21:39:32
549,car,2026-03-20 21:39:32
657,truck,2026-03-20 21:39:32
124,car,2026-03-20 21:39:32
588,truck,2026-03-20 21:39:32
549,car,2026-03-20 21:39:32
62,car,2026-03-20 21:39:32
369,car,2026-03-20 21:39:32
657,truck,2026-03-20 21:39:32
124,car,2026-03-20 21:39:32
588,truck,2026-03-20 21:39:32
661,motorcycle,2026-03-20 21:39:32
369,car,2026-03-20 21:39:32
590,car,2026-03-20 21:39:32
2,bus,2026-03-20 21:39:32
16,person,2026-03-20 21:39:32
657,bus,2026-03-20 21:39:32
124,car,2026-03-20 21:39:32
661,motorcycle,2026-03-20 21:39:32
369,car,2026-03-20 21:39:32
590,car,2026-03-20 21:39:32
2,bus,2026-03-20 21:39:32
209,traffic light,2026-03-20 21:39:32
21,car,2026-03-20 21:39:32
657,bus,2026-03-20 21:39:32
124,car,2026-03-20 21:39:32
369,car,2026-03-20 21:39:32
590,car,2026-03-20 21:39:32
2,bus,2026-03-20 21:39:32
209,traffic light,2026-03-20 21:39:32
657,bus,2026-03-20 21:39:32
124,car,2026-03-20 21:39:32
590,car,2026-03-20 21:39:32
209,traffic light,2026-03-20 21:39:32
701,person,2026-03-20 21:39:32
578,person,2026-03-20 21:39:32
585,bus,2026-03-20 21:39:32
651,car,2026-03-20 21:39:32
657,bus,2026-03-20 21:39:32
124,car,2026-03-20 21:39:32
701,person,2026-03-20 21:39:32
585,bus,2026-03-20 21:39:32
1,motorcycle,2026-03-20 21:39:32
122,car,2026-03-20 21:39:32
618,car,2026-03-20 21:39:32
549,car,2026-03-20 21:39:32
657,bus,2026-03-20 21:39:32
585,bus,2026-03-20 21:39:32
723,motorcycle,2026-03-20 21:39:32
730,bus,2026-03-20 21:39:32
122,car,2026-03-20 21:39:32
618,car,2026-03-20 21:39:32
549,car,2026-03-20 21:39:32
369,car,2026-03-20 21:39:32
585,bus,2026-03-20 21:39:33
730,bus,2026-03-20 21:39:33
122,car,2026-03-20 21:39:33
738,person,2026-03-20 21:39:33
742,motorcycle,2026-03-20 21:39:33
369,car,2026-03-20 21:39:33
62,car,2026-03-20 21:39:33
588,truck,2026-03-20 21:39:33
21,car,2026-03-20 21:39:33
585,bus,2026-03-20 21:39:33
730,bus,2026-03-20 21:39:33
122,car,2026-03-20 21:39:33
738,person,2026-03-20 21:39:33
742,motorcycle,2026-03-20 21:39:33
369,car,2026-03-20 21:39:33
21,car,2026-03-20 21:39:33
380,car,2026-03-20 21:39:33
585,bus,2026-03-20 21:39:33
730,bus,2026-03-20 21:39:33
122,car,2026-03-20 21:39:33
742,motorcycle,2026-03-20 21:39:33
369,car,2026-03-20 21:39:33
380,car,2026-03-20 21:39:33
661,car,2026-03-20 21:39:33
549,car,2026-03-20 21:39:33
62,car,2026-03-20 21:39:33
585,bus,2026-03-20 21:39:33
730,bus,2026-03-20 21:39:33
122,car,2026-03-20 21:39:33
742,motorcycle,2026-03-20 21:39:33
369,car,2026-03-20 21:39:33
380,car,2026-03-20 21:39:33
779,motorcycle,2026-03-20 21:39:33
661,car,2026-03-20 21:39:33
62,car,2026-03-20 21:39:33
585,bus,2026-03-20 21:39:33
730,bus,2026-03-20 21:39:33
122,car,2026-03-20 21:39:33
369,car,2026-03-20 21:39:33
661,car,2026-03-20 21:39:33
796,person,2026-03-20 21:39:33
585,bus,2026-03-20 21:39:33
730,bus,2026-03-20 21:39:33
122,car,2026-03-20 21:39:33
369,car,2026-03-20 21:39:33
661,car,2026-03-20 21:39:33
796,person,2026-03-20 21:39:33
807,car,2026-03-20 21:39:33
585,bus,2026-03-20 21:39:33
730,bus,2026-03-20 21:39:33
122,car,2026-03-20 21:39:33
661,car,2026-03-20 21:39:33
807,car,2026-03-20 21:39:33
824,motorcycle,2026-03-20 21:39:33
825,motorcycle,2026-03-20 21:39:33
16,person,2026-03-20 21:39:33
723,motorcycle,2026-03-20 21:39:33
742,motorcycle,2026-03-20 21:39:33
585,bus,2026-03-20 21:39:33
730,bus,2026-03-20 21:39:33
122,car,2026-03-20 21:39:33
661,car,2026-03-20 21:39:33
807,car,2026-03-20 21:39:33
585,bus,2026-03-20 21:39:34
730,bus,2026-03-20 21:39:34
122,car,2026-03-20 21:39:34
807,car,2026-03-20 21:39:34
854,person,2026-03-20 21:39:34
857,car,2026-03-20 21:39:34
618,car,2026-03-20 21:39:34
62,car,2026-03-20 21:39:34
369,car,2026-03-20 21:39:34
730,bus,2026-03-20 21:39:34
122,car,2026-03-20 21:39:34
857,car,2026-03-20 21:39:34
618,car,2026-03-20 21:39:34
62,car,2026-03-20 21:39:34
369,car,2026-03-20 21:39:34
742,motorcycle,2026-03-20 21:39:34
730,truck,2026-03-20 21:39:34
122,car,2026-03-20 21:39:34
618,car,2026-03-20 21:39:34
369,car,2026-03-20 21:39:34
890,bus,2026-03-20 21:39:34
742,motorcycle,2026-03-20 21:39:34
824,motorcycle,2026-03-20 21:39:34
825,car,2026-03-20 21:39:34
807,car,2026-03-20 21:39:34
854,person,2026-03-20 21:39:34
618,car,2026-03-20 21:39:34
369,car,2026-03-20 21:39:34
890,truck,2026-03-20 21:39:34
742,motorcycle,2026-03-20 21:39:34
907,motorcycle,2026-03-20 21:39:34
807,car,2026-03-20 21:39:34
606,car,2026-03-20 21:39:34
618,car,2026-03-20 21:39:34
369,car,2026-03-20 21:39:34
890,truck,2026-03-20 21:39:34
742,motorcycle,2026-03-20 21:39:34
907,motorcycle,2026-03-20 21:39:34
807,car,2026-03-20 21:39:34
578,motorcycle,2026-03-20 21:39:34
779,motorcycle,2026-03-20 21:39:34
122,car,2026-03-20 21:39:34
369,car,2026-03-20 21:39:34
890,truck,2026-03-20 21:39:34
807,car,2026-03-20 21:39:34
936,person,2026-03-20 21:39:34
938,car,2026-03-20 21:39:34
122,car,2026-03-20 21:39:34
857,car,2026-03-20 21:39:34
62,car,2026-03-20 21:39:34
369,car,2026-03-20 21:39:34
890,truck,2026-03-20 21:39:34
807,car,2026-03-20 21:39:34
938,car,2026-03-20 21:39:34
122,car,2026-03-20 21:39:34
947,car,2026-03-20 21:39:34
955,car,2026-03-20 21:39:34
857,car,2026-03-20 21:39:34
62,car,2026-03-20 21:39:34
618,car,2026-03-20 21:39:34
907,motorcycle,2026-03-20 21:39:34
779,motorcycle,2026-03-20 21:39:34
369,car,2026-03-20 21:39:34
890,bus,2026-03-20 21:39:34
807,car,2026-03-20 21:39:34
938,car,2026-03-20 21:39:34
122,car,2026-03-20 21:39:34
947,car,2026-03-20 21:39:34
955,car,2026-03-20 21:39:34
907,motorcycle,2026-03-20 21:39:34
1,motorcycle,2026-03-20 21:39:34
854,car,2026-03-20 21:39:34
369,car,2026-03-20 21:39:34
890,bus,2026-03-20 21:39:34
807,car,2026-03-20 21:39:34
122,car,2026-03-20 21:39:34
907,motorcycle,2026-03-20 21:39:34
985,car,2026-03-20 21:39:34
988,truck,2026-03-20 21:39:34
16,person,2026-03-20 21:39:34
369,car,2026-03-20 21:39:35
807,car,2026-03-20 21:39:35
122,car,2026-03-20 21:39:35
907,motorcycle,2026-03-20 21:39:35
985,car,2026-03-20 21:39:35
988,truck,2026-03-20 21:39:35
1009,truck,2026-03-20 21:39:35
1014,person,2026-03-20 21:39:35
16,person,2026-03-20 21:39:35
618,car,2026-03-20 21:39:35
369,car,2026-03-20 21:39:35
807,car,2026-03-20 21:39:35
122,car,2026-03-20 21:39:35
907,motorcycle,2026-03-20 21:39:35
988,bus,2026-03-20 21:39:35
1014,person,2026-03-20 21:39:35
16,person,2026-03-20 21:39:35
618,car,2026-03-20 21:39:35
825,truck,2026-03-20 21:39:35
947,car,2026-03-20 21:39:35
1,motorcycle,2026-03-20 21:39:35
369,car,2026-03-20 21:39:35
807,car,2026-03-20 21:39:35
122,car,2026-03-20 21:39:35
907,motorcycle,2026-03-20 21:39:35
988,bus,2026-03-20 21:39:35
1014,person,2026-03-20 21:39:35
16,person,2026-03-20 21:39:35
618,car,2026-03-20 21:39:35
1036,person,2026-03-20 21:39:35
947,car,2026-03-20 21:39:35
606,truck,2026-03-20 21:39:35
779,motorcycle,2026-03-20 21:39:35
890,truck,2026-03-20 21:39:35
1009,motorcycle,2026-03-20 21:39:35
807,car,2026-03-20 21:39:35
122,car,2026-03-20 21:39:35
907,motorcycle,2026-03-20 21:39:35
988,bus,2026-03-20 21:39:35
1014,person,2026-03-20 21:39:35
16,person,2026-03-20 21:39:35
618,car,2026-03-20 21:39:35
1036,person,2026-03-20 21:39:35
947,car,2026-03-20 21:39:35
1054,person,2026-03-20 21:39:35
606,truck,2026-03-20 21:39:35
1009,motorcycle,2026-03-20 21:39:35
122,car,2026-03-20 21:39:35
907,motorcycle,2026-03-20 21:39:35
988,bus,2026-03-20 21:39:35
1014,person,2026-03-20 21:39:35
16,person,2026-03-20 21:39:35
618,car,2026-03-20 21:39:35
1036,person,2026-03-20 21:39:35
947,car,2026-03-20 21:39:35
606,truck,2026-03-20 21:39:35
857,car,2026-03-20 21:39:35
122,car,2026-03-20 21:39:35
907,motorcycle,2026-03-20 21:39:35
988,bus,2026-03-20 21:39:35
1014,person,2026-03-20 21:39:35
16,person,2026-03-20 21:39:35
618,car,2026-03-20 21:39:35
1036,person,2026-03-20 21:39:35
947,car,2026-03-20 21:39:35
1080,car,2026-03-20 21:39:35
857,car,2026-03-20 21:39:35
578,motorcycle,2026-03-20 21:39:35
122,car,2026-03-20 21:39:35
907,motorcycle,2026-03-20 21:39:35
988,bus,2026-03-20 21:39:35
1014,person,2026-03-20 21:39:35
16,person,2026-03-20 21:39:35
618,car,2026-03-20 21:39:35
1036,person,2026-03-20 21:39:35
1080,car,2026-03-20 21:39:35
857,car,2026-03-20 21:39:35
578,motorcycle,2026-03-20 21:39:35
122,car,2026-03-20 21:39:36
907,motorcycle,2026-03-20 21:39:36
988,bus,2026-03-20 21:39:36
618,car,2026-03-20 21:39:36
1036,person,2026-03-20 21:39:36
1080,car,2026-03-20 21:39:36
857,car,2026-03-20 21:39:36
1119,motorcycle,2026-03-20 21:39:36
723,motorcycle,2026-03-20 21:39:36
62,car,2026-03-20 21:39:36
955,bus,2026-03-20 21:39:36
122,car,2026-03-20 21:39:36
907,motorcycle,2026-03-20 21:39:36
988,bus,2026-03-20 21:39:36
618,car,2026-03-20 21:39:36
1036,person,2026-03-20 21:39:36
1080,car,2026-03-20 21:39:36
857,car,2026-03-20 21:39:36
1156,car,2026-03-20 21:39:36
1160,motorcycle,2026-03-20 21:39:36
62,car,2026-03-20 21:39:36
955,bus,2026-03-20 21:39:36
369,car,2026-03-20 21:39:36
578,motorcycle,2026-03-20 21:39:36
122,car,2026-03-20 21:39:36
907,motorcycle,2026-03-20 21:39:36
988,bus,2026-03-20 21:39:36
618,car,2026-03-20 21:39:36
1036,person,2026-03-20 21:39:36
1080,car,2026-03-20 21:39:36
857,car,2026-03-20 21:39:36
1156,car,2026-03-20 21:39:36
1160,motorcycle,2026-03-20 21:39:36
1169,car,2026-03-20 21:39:36
936,person,2026-03-20 21:39:36
1119,motorcycle,2026-03-20 21:39:36
723,motorcycle,2026-03-20 21:39:36
122,car,2026-03-20 21:39:36
1036,person,2026-03-20 21:39:36
1080,car,2026-03-20 21:39:36
857,car,2026-03-20 21:39:36
1156,car,2026-03-20 21:39:36
1160,motorcycle,2026-03-20 21:39:36
1169,car,2026-03-20 21:39:36
1202,traffic light,2026-03-20 21:39:36
723,person,2026-03-20 21:39:36
62,car,2026-03-20 21:39:36
369,car,2026-03-20 21:39:36
122,car,2026-03-20 21:39:36
1036,person,2026-03-20 21:39:36
1080,car,2026-03-20 21:39:36
857,car,2026-03-20 21:39:36
1160,motorcycle,2026-03-20 21:39:36
1169,car,2026-03-20 21:39:36
1202,traffic light,2026-03-20 21:39:36
723,person,2026-03-20 21:39:36
1238,car,2026-03-20 21:39:36
62,car,2026-03-20 21:39:36
369,car,2026-03-20 21:39:36
947,car,2026-03-20 21:39:36
578,motorcycle,2026-03-20 21:39:36
907,motorcycle,2026-03-20 21:39:36
122,car,2026-03-20 21:39:36
1036,person,2026-03-20 21:39:36
1080,car,2026-03-20 21:39:36
857,car,2026-03-20 21:39:36
1169,car,2026-03-20 21:39:36
1202,traffic light,2026-03-20 21:39:36
723,motorcycle,2026-03-20 21:39:36
1238,car,2026-03-20 21:39:36
62,car,2026-03-20 21:39:36
369,car,2026-03-20 21:39:36
947,car,2026-03-20 21:39:36
907,motorcycle,2026-03-20 21:39:36
988,bus,2026-03-20 21:39:36
122,car,2026-03-20 21:39:36
1036,person,2026-03-20 21:39:36
1080,car,2026-03-20 21:39:36
1169,car,2026-03-20 21:39:36
1238,car,2026-03-20 21:39:36
369,car,2026-03-20 21:39:36
947,car,2026-03-20 21:39:36
907,motorcycle,2026-03-20 21:39:36
988,bus,2026-03-20 21:39:36
1160,motorcycle,2026-03-20 21:39:36
122,car,2026-03-20 21:39:36
1036,person,2026-03-20 21:39:36
1080,car,2026-03-20 21:39:36
1169,car,2026-03-20 21:39:36
1238,car,2026-03-20 21:39:36
369,car,2026-03-20 21:39:36
947,car,2026-03-20 21:39:36
907,motorcycle,2026-03-20 21:39:36
988,bus,2026-03-20 21:39:36
1287,car,2026-03-20 21:39:36
1160,motorcycle,2026-03-20 21:39:36
854,motorcycle,2026-03-20 21:39:36
723,motorcycle,2026-03-20 21:39:36
122,car,2026-03-20 21:39:36
1036,person,2026-03-20 21:39:36
1080,car,2026-03-20 21:39:36
1169,car,2026-03-20 21:39:36
369,car,2026-03-20 21:39:36
947,car,2026-03-20 21:39:36
907,motorcycle,2026-03-20 21:39:36
988,bus,2026-03-20 21:39:36
1287,car,2026-03-20 21:39:36
857,car,2026-03-20 21:39:36
1202,traffic light,2026-03-20 21:39:36
122,car,2026-03-20 21:39:37
1036,person,2026-03-20 21:39:37
1080,car,2026-03-20 21:39:37
369,car,2026-03-20 21:39:37
947,car,2026-03-20 21:39:37
907,motorcycle,2026-03-20 21:39:37
988,bus,2026-03-20 21:39:37
1287,car,2026-03-20 21:39:37
1352,car,2026-03-20 21:39:37
1355,person,2026-03-20 21:39:37
857,car,2026-03-20 21:39:37
62,car,2026-03-20 21:39:37
122,car,2026-03-20 21:39:37
1036,person,2026-03-20 21:39:37
1080,car,2026-03-20 21:39:37
369,car,2026-03-20 21:39:37
907,motorcycle,2026-03-20 21:39:37
988,bus,2026-03-20 21:39:37
1287,car,2026-03-20 21:39:37
1352,car,2026-03-20 21:39:37
857,car,2026-03-20 21:39:37
1375,truck,2026-03-20 21:39:37
62,car,2026-03-20 21:39:37
578,motorcycle,2026-03-20 21:39:37
723,person,2026-03-20 21:39:37
122,car,2026-03-20 21:39:37
1036,person,2026-03-20 21:39:37
1080,car,2026-03-20 21:39:37
369,car,2026-03-20 21:39:37
907,motorcycle,2026-03-20 21:39:37
